ID_Registro,ID_Lote,ID_Local,Categoria,Producto,Stock_Unidades,Costo_Unitario_USD,Precio_Venta_USD,Fecha_Ingreso,Fecha_Vencimiento,RSL_Dias_Remanentes,Rotacion_Diaria_Promedio,Dias_Para_Agotar_Stock,Condicion_Almacenamiento,Tiempo_Transito_Horas,Costo_Transporte_Unit_USD,Alerta_Sistema_Predictivo,Accion_Control_Interno,Estado_Merma,Unidades_Mermadas,Valor_Merma_USD
REG-012645,LOT-2025-4059,POS-025,Farmacia/Medicamentos,Amoxicilina 500mg Cap,198,0.78,2.21,2025-02-08,2026-11-02,45,10.11,19.6,Optima,0.7,0.059,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012646,LOT-2025-6692,POS-012,Farmacia/Medicamentos,Paracetamol 500mg Tab,32,0.14,0.44,2026-01-12,2026-10-02,14,1.76,18.1,Optima,0.3,0.037,Riesgo Inminente: Descuento / Remate,Sin Acción,Merma Parcial,24,3.36
REG-012647,LOT-2025-4193,POS-024,Farmacia/Medicamentos,Ibuprofeno 400mg Tab,66,0.25,0.8,2025-11-15,2027-01-12,116,2.35,28.0,Optima,3.6,0.239,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012648,LOT-2025-5554,POS-006,Farmacia/Medicamentos,Paracetamol 500mg Tab,149,0.15,0.44,2026-08-10,2028-07-12,663,0.55,266.1,Optima,3.5,0.231,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012649,LOT-2025-6262,POS-024,Farmacia/Medicamentos,Omeprazol 20mg Cap,102,0.49,1.48,2025-08-10,2026-12-18,91,13.04,7.8,Desviación Crítica,4.5,0.293,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012650,LOT-2025-3726,POS-004,Farmacia/Medicamentos,Ibuprofeno 400mg Tab,66,0.25,0.8,2025-10-04,2027-06-19,274,6.54,10.1,Optima,6.2,0.389,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012651,LOT-2025-9937,POS-020,Farmacia/Medicamentos,Ibuprofeno 400mg Tab,276,0.25,0.8,2025-03-29,2026-12-01,74,4.76,57.9,Optima,2.1,0.144,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012652,LOT-2025-7385,POS-003,Agroquímicos,Insecticida Cyper 200 EC 1L,68,4.27,11.2,2025-06-29,2027-08-29,345,1.1,61.3,Optima,3.0,0.197,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012653,LOT-2025-3027,POS-007,Farmacia/Medicamentos,Amoxicilina 500mg Cap,151,0.78,2.23,2025-05-25,2026-09-22,4,8.15,18.5,Optima,3.4,0.223,Riesgo Inminente: Descuento / Remate,Promoción Aplicada,Sin Merma,0,0.0
REG-012654,LOT-2025-3669,POS-016,Farmacia/Medicamentos,Vitamina C 1000mg Comp,286,0.36,1.1,2025-07-22,2026-09-11,-7,9.69,29.5,Optima,5.7,0.359,Producto Vencido / Retiro de Percha,Baja de Inventario (Merma Realizada),Merma Confirmada,286,102.96
REG-012655,LOT-2025-7428,POS-006,Agroquímicos,Insecticida Cyper 200 EC 1L,209,4.27,11.12,2025-05-01,2026-09-14,-4,7.06,29.6,Optima,4.8,0.308,Producto Vencido / Retiro de Percha,Baja de Inventario (Merma Realizada),Merma Confirmada,209,892.43
REG-012656,LOT-2025-1083,POS-008,Farmacia/Medicamentos,Vitamina C 1000mg Comp,62,0.35,1.09,2025-04-28,2026-11-16,59,5.44,11.4,Optima,3.3,0.22,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012657,LOT-2025-5629,POS-005,Farmacia/Medicamentos,Omeprazol 20mg Cap,256,0.5,1.52,2025-11-26,2026-11-14,57,11.11,23.0,Optima,4.7,0.304,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012658,LOT-2025-7298,POS-009,Agroquímicos,Fertilizante Foliar 1L,200,2.2,5.0,2026-04-21,2027-07-05,290,12.43,16.1,Desviación Crítica,5.0,0.323,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012659,LOT-2025-2028,POS-022,Farmacia/Medicamentos,Ibuprofeno 400mg Tab,193,0.25,0.82,2025-10-13,2027-08-05,321,4.62,41.7,Desviación Menor,0.5,0.049,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012660,LOT-2025-5798,POS-010,Consumo Masivo,Galletas Integrales 200g,162,0.48,1.09,2025-03-31,2026-10-09,21,9.79,16.5,Optima,1.9,0.133,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012661,LOT-2025-8813,POS-012,Consumo Masivo,Snack Papas Fritas 150g,5,0.4,0.86,2025-08-08,2027-01-10,114,12.08,0.4,Optima,6.2,0.389,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012662,LOT-2025-7957,POS-020,Agroquímicos,Mancozeb 80% WP 1Kg,37,2.71,6.28,2025-09-13,2027-04-12,206,12.38,3.0,Optima,3.8,0.249,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012663,LOT-2025-6262,POS-007,Agroquímicos,Fertilizante Foliar 1L,90,2.19,4.94,2026-01-13,2028-06-20,641,6.54,13.7,Optima,2.4,0.165,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012664,LOT-2025-3950,POS-002,Consumo Masivo,Bebida Energizante 500ml,70,0.73,1.52,2026-04-09,2026-12-10,83,13.09,5.3,Optima,1.9,0.137,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012665,LOT-2025-3256,POS-022,Farmacia/Medicamentos,Paracetamol 500mg Tab,286,0.14,0.46,2026-08-01,2028-06-10,631,9.73,29.4,Optima,3.9,0.251,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012666,LOT-2025-2868,POS-022,Farmacia/Medicamentos,Paracetamol 500mg Tab,53,0.15,0.45,2025-03-12,2027-01-13,117,8.68,6.1,Optima,5.8,0.367,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012667,LOT-2025-8735,POS-018,Farmacia/Medicamentos,Amoxicilina 500mg Cap,112,0.83,2.22,2026-06-21,2026-11-20,63,3.48,32.1,Optima,1.2,0.091,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012668,LOT-2025-6922,POS-018,Agroquímicos,Glifosato 480 SL 1L,228,3.58,8.47,2025-06-01,2028-02-10,510,9.13,24.9,Optima,4.7,0.302,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012669,LOT-2025-9051,POS-020,Farmacia/Medicamentos,Omeprazol 20mg Cap,243,0.52,1.48,2026-02-16,2026-12-13,86,10.83,22.4,Optima,3.9,0.254,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012670,LOT-2025-6469,POS-016,Consumo Masivo,Leche Entera Larga Vida 1L,203,0.63,0.95,2026-04-08,2026-10-27,39,2.06,98.1,Optima,1.2,0.091,Alerta Temprana: Redistribución Sugerida,Redistribuido a POS Alto Tráfico,Sin Merma,0,0.0
REG-012671,LOT-2025-8117,POS-020,Farmacia/Medicamentos,Paracetamol 500mg Tab,290,0.15,0.44,2026-01-18,2027-08-14,330,4.94,58.6,Optima,4.5,0.287,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012672,LOT-2025-7847,POS-022,Agroquímicos,Fertilizante Foliar 1L,149,2.08,5.03,2025-12-23,2028-02-04,504,1.06,139.3,Optima,2.6,0.177,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012673,LOT-2025-7186,POS-019,Farmacia/Medicamentos,Ibuprofeno 400mg Tab,286,0.25,0.81,2025-02-27,2026-10-22,34,3.15,90.5,Optima,4.0,0.259,Alerta Temprana: Redistribución Sugerida,Redistribuido a POS Alto Tráfico,Sin Merma,0,0.0
REG-012674,LOT-2025-8230,POS-020,Farmacia/Medicamentos,Amoxicilina 500mg Cap,196,0.84,2.23,2025-06-18,2026-09-25,7,12.58,15.6,Optima,3.5,0.233,Riesgo Inminente: Descuento / Remate,Promoción Aplicada,Sin Merma,0,0.0
REG-012675,LOT-2025-6532,POS-019,Consumo Masivo,Galletas Integrales 200g,174,0.5,1.11,2025-12-28,2026-11-27,70,0.35,483.3,Optima,4.1,0.265,Alerta Temprana: Redistribución Sugerida,Sin Acción,Sin Merma,0,0.0
REG-012676,LOT-2025-9103,POS-020,Farmacia/Medicamentos,Paracetamol 500mg Tab,274,0.15,0.45,2025-06-07,2026-09-11,-7,9.2,29.8,Optima,5.0,0.32,Producto Vencido / Retiro de Percha,Baja de Inventario (Merma Realizada),Merma Confirmada,274,41.1
REG-012677,LOT-2025-6270,POS-015,Consumo Masivo,Snack Papas Fritas 150g,266,0.41,0.84,2026-04-13,2026-11-28,71,10.78,24.7,Optima,2.9,0.196,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012678,LOT-2025-6870,POS-010,Farmacia/Medicamentos,Ibuprofeno 400mg Tab,137,0.25,0.81,2025-12-29,2027-10-16,393,14.56,9.4,Optima,4.4,0.284,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012679,LOT-2025-6278,POS-020,Farmacia/Medicamentos,Omeprazol 20mg Cap,193,0.49,1.5,2025-04-18,2026-10-13,25,0.83,229.8,Optima,1.9,0.136,Alerta Temprana: Redistribución Sugerida,Sin Acción,Merma Parcial,82,40.18
REG-012680,LOT-2025-7334,POS-016,Consumo Masivo,Snack Papas Fritas 150g,10,0.39,0.85,2026-06-21,2026-09-02,-16,7.75,1.3,Optima,1.1,0.086,Producto Vencido / Retiro de Percha,Baja de Inventario (Merma Realizada),Merma Confirmada,10,3.9
REG-012681,LOT-2025-7649,POS-006,Consumo Masivo,Snack Papas Fritas 150g,192,0.42,0.85,2025-12-12,2026-09-16,-2,7.59,25.3,Optima,2.6,0.176,Producto Vencido / Retiro de Percha,Baja de Inventario (Merma Realizada),Merma Confirmada,192,80.64
REG-012682,LOT-2025-5179,POS-014,Farmacia/Medicamentos,Omeprazol 20mg Cap,157,0.49,1.48,2025-06-14,2026-10-31,43,7.7,20.4,Optima,1.9,0.133,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012683,LOT-2025-7824,POS-006,Agroquímicos,Fertilizante Foliar 1L,123,2.17,5.02,2025-07-05,2026-12-31,104,9.15,13.4,Optima,2.9,0.194,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012684,LOT-2025-6564,POS-010,Farmacia/Medicamentos,Omeprazol 20mg Cap,45,0.52,1.49,2026-07-30,2027-08-27,343,1.77,25.3,Optima,3.1,0.204,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012685,LOT-2025-8469,POS-021,Farmacia/Medicamentos,Omeprazol 20mg Cap,130,0.49,1.52,2025-03-13,2026-10-31,43,11.02,11.8,Optima,0.8,0.068,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012686,LOT-2025-8459,POS-015,Agroquímicos,Glifosato 480 SL 1L,19,3.63,8.51,2026-03-03,2026-12-14,87,2.81,6.7,Optima,3.9,0.254,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012687,LOT-2025-3425,POS-014,Farmacia/Medicamentos,Omeprazol 20mg Cap,116,0.49,1.53,2026-02-18,2027-05-05,229,4.16,27.8,Optima,5.4,0.343,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012688,LOT-2025-6990,POS-009,Farmacia/Medicamentos,Omeprazol 20mg Cap,97,0.5,1.47,2025-08-30,2026-10-20,32,2.96,32.7,Optima,3.4,0.226,Alerta Temprana: Redistribución Sugerida,Redistribuido a POS Alto Tráfico,Sin Merma,0,0.0
REG-012689,LOT-2025-5453,POS-012,Agroquímicos,Glifosato 480 SL 1L,126,3.6,8.55,2025-10-15,2028-05-17,607,9.8,12.8,Desviación Menor,3.1,0.207,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012690,LOT-2025-8015,POS-005,Farmacia/Medicamentos,Paracetamol 500mg Tab,176,0.15,0.46,2025-07-31,2026-11-09,52,4.06,43.2,Optima,2.8,0.185,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012691,LOT-2025-8522,POS-009,Farmacia/Medicamentos,Omeprazol 20mg Cap,256,0.5,1.5,2025-05-13,2026-10-24,36,4.57,55.9,Optima,2.4,0.165,Alerta Temprana: Redistribución Sugerida,Redistribuido a POS Alto Tráfico,Sin Merma,0,0.0
REG-012692,LOT-2025-7847,POS-021,Agroquímicos,Glifosato 480 SL 1L,94,3.36,8.48,2025-01-25,2026-09-05,-13,14.36,6.5,Desviación Menor,2.2,0.155,Producto Vencido / Retiro de Percha,Baja de Inventario (Merma Realizada),Merma Confirmada,94,315.84
REG-012693,LOT-2025-5024,POS-024,Farmacia/Medicamentos,Omeprazol 20mg Cap,274,0.51,1.52,2025-12-30,2027-01-20,124,4.58,59.7,Desviación Crítica,2.8,0.185,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012694,LOT-2025-7944,POS-013,Consumo Masivo,Leche Entera Larga Vida 1L,124,0.68,0.96,2026-07-23,2026-11-10,53,13.08,9.5,Optima,0.7,0.062,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012695,LOT-2025-2925,POS-019,Consumo Masivo,Bebida Energizante 500ml,195,0.67,1.49,2026-07-22,2026-11-21,64,6.24,31.2,Optima,1.9,0.134,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012696,LOT-2025-6705,POS-019,Consumo Masivo,Galletas Integrales 200g,266,0.49,1.08,2025-10-18,2026-12-29,102,12.42,21.4,Optima,0.3,0.038,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012697,LOT-2025-3452,POS-005,Farmacia/Medicamentos,Omeprazol 20mg Cap,39,0.51,1.49,2025-10-28,2027-01-12,116,10.69,3.6,Optima,1.8,0.125,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012698,LOT-2025-7371,POS-023,Farmacia/Medicamentos,Vitamina C 1000mg Comp,142,0.36,1.09,2025-09-30,2026-11-01,44,14.5,9.8,Optima,6.2,0.394,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012699,LOT-2025-8139,POS-008,Farmacia/Medicamentos,Paracetamol 500mg Tab,90,0.15,0.45,2026-01-21,2027-10-10,387,11.26,8.0,Optima,5.9,0.376,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012700,LOT-2025-6237,POS-017,Consumo Masivo,Snack Papas Fritas 150g,98,0.38,0.84,2025-01-17,2026-10-15,27,7.0,14.0,Desviación Menor,4.2,0.272,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012701,LOT-2025-7874,POS-018,Farmacia/Medicamentos,Paracetamol 500mg Tab,139,0.16,0.44,2025-04-19,2026-09-15,-3,1.35,102.2,Desviación Menor,2.0,0.143,Producto Vencido / Retiro de Percha,Baja de Inventario (Merma Realizada),Merma Confirmada,139,22.24
REG-012702,LOT-2025-3260,POS-005,Farmacia/Medicamentos,Omeprazol 20mg Cap,260,0.48,1.48,2025-09-30,2026-12-15,88,12.01,21.6,Optima,3.4,0.223,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012703,LOT-2025-4485,POS-019,Agroquímicos,Glifosato 480 SL 1L,55,3.66,8.55,2025-03-09,2027-07-08,293,1.12,48.7,Optima,2.3,0.157,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012704,LOT-2025-3378,POS-003,Farmacia/Medicamentos,Amoxicilina 500mg Cap,147,0.81,2.22,2025-02-22,2026-11-11,54,8.61,17.1,Optima,3.3,0.218,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012705,LOT-2025-6314,POS-016,Farmacia/Medicamentos,Amoxicilina 500mg Cap,148,0.81,2.17,2026-08-07,2026-12-17,90,1.45,101.4,Desviación Menor,5.9,0.374,Alerta Temprana: Redistribución Sugerida,Promoción Aplicada,Sin Merma,0,0.0
REG-012706,LOT-2025-1022,POS-016,Farmacia/Medicamentos,Vitamina C 1000mg Comp,238,0.34,1.12,2026-04-24,2027-05-26,250,14.99,15.9,Optima,3.0,0.198,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012707,LOT-2025-2272,POS-004,Consumo Masivo,Bebida Energizante 500ml,237,0.67,1.5,2025-10-02,2026-11-24,67,14.2,16.7,Optima,1.1,0.089,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012708,LOT-2025-7020,POS-011,Consumo Masivo,Snack Papas Fritas 150g,47,0.41,0.84,2025-08-08,2026-11-30,73,2.41,19.4,Optima,6.2,0.392,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012709,LOT-2025-1656,POS-005,Agroquímicos,Mancozeb 80% WP 1Kg,32,2.71,6.29,2025-08-08,2027-01-26,130,11.38,2.8,Optima,5.1,0.325,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012710,LOT-2025-6251,POS-019,Consumo Masivo,Snack Papas Fritas 150g,21,0.39,0.85,2025-11-16,2026-12-14,87,5.14,4.1,Optima,2.3,0.16,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012711,LOT-2025-6273,POS-012,Consumo Masivo,Galletas Integrales 200g,172,0.5,1.1,2026-05-27,2026-12-30,103,11.12,15.5,Optima,1.5,0.112,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012712,LOT-2025-3050,POS-004,Farmacia/Medicamentos,Ibuprofeno 400mg Tab,6,0.24,0.81,2025-05-03,2026-11-11,54,9.28,0.6,Optima,3.0,0.203,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012713,LOT-2025-6560,POS-020,Consumo Masivo,Leche Entera Larga Vida 1L,35,0.66,0.95,2026-03-20,2026-09-18,0,13.45,2.6,Optima,6.0,0.383,Producto Vencido / Retiro de Percha,Baja de Inventario (Merma Realizada),Merma Confirmada,35,23.1
REG-012714,LOT-2025-8671,POS-025,Agroquímicos,Fertilizante Foliar 1L,184,2.07,5.03,2025-03-18,2027-01-01,105,6.59,27.9,Optima,1.9,0.136,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012715,LOT-2025-1126,POS-022,Farmacia/Medicamentos,Paracetamol 500mg Tab,46,0.15,0.44,2026-03-21,2027-11-28,436,13.42,3.4,Optima,5.5,0.353,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012716,LOT-2025-1520,POS-011,Consumo Masivo,Snack Papas Fritas 150g,182,0.39,0.84,2026-04-16,2026-08-21,-28,12.85,14.2,Optima,3.8,0.249,Producto Vencido / Retiro de Percha,Baja de Inventario (Merma Realizada),Merma Confirmada,182,70.98
REG-012717,LOT-2025-7356,POS-004,Agroquímicos,Glifosato 480 SL 1L,23,3.53,8.34,2026-03-28,2027-08-03,319,6.17,3.7,Optima,3.2,0.215,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012718,LOT-2025-7015,POS-015,Farmacia/Medicamentos,Amoxicilina 500mg Cap,43,0.81,2.21,2026-04-14,2027-02-06,141,10.27,4.2,Optima,0.6,0.053,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012719,LOT-2025-3298,POS-006,Farmacia/Medicamentos,Omeprazol 20mg Cap,166,0.49,1.47,2025-10-06,2026-12-29,102,14.47,11.5,Optima,5.8,0.37,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012720,LOT-2025-1141,POS-022,Farmacia/Medicamentos,Vitamina C 1000mg Comp,122,0.36,1.09,2026-01-27,2027-06-05,260,8.86,13.8,Optima,2.7,0.182,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012721,LOT-2025-9344,POS-020,Farmacia/Medicamentos,Ibuprofeno 400mg Tab,235,0.24,0.79,2026-04-04,2027-02-25,160,3.27,71.6,Desviación Menor,4.4,0.283,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012722,LOT-2025-9877,POS-024,Consumo Masivo,Leche Entera Larga Vida 1L,200,0.63,0.93,2025-07-26,2026-10-18,30,0.68,289.9,Optima,5.7,0.364,Alerta Temprana: Redistribución Sugerida,Sin Acción,Merma Parcial,80,50.4
REG-012723,LOT-2025-2150,POS-003,Farmacia/Medicamentos,Paracetamol 500mg Tab,253,0.14,0.45,2026-01-16,2026-12-29,102,8.33,30.3,Optima,2.6,0.174,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012724,LOT-2025-2050,POS-018,Consumo Masivo,Snack Papas Fritas 150g,261,0.39,0.86,2025-05-24,2027-01-08,112,12.48,20.9,Optima,3.8,0.245,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012725,LOT-2025-8193,POS-014,Farmacia/Medicamentos,Vitamina C 1000mg Comp,112,0.34,1.11,2025-06-07,2027-01-26,130,3.25,34.4,Optima,5.0,0.32,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012726,LOT-2025-7323,POS-007,Farmacia/Medicamentos,Paracetamol 500mg Tab,111,0.15,0.45,2025-06-07,2026-11-25,68,8.62,12.9,Optima,3.6,0.234,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012727,LOT-2025-9621,POS-016,Agroquímicos,Insecticida Cyper 200 EC 1L,61,4.39,11.16,2025-06-06,2027-03-16,179,1.2,50.4,Optima,4.9,0.312,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012728,LOT-2025-6445,POS-009,Agroquímicos,Glifosato 480 SL 1L,262,3.59,8.6,2025-05-23,2028-04-12,572,3.44,75.9,Optima,4.7,0.301,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012729,LOT-2025-7870,POS-004,Consumo Masivo,Galletas Integrales 200g,201,0.48,1.09,2026-01-27,2026-09-21,3,3.85,52.1,Optima,5.8,0.371,Riesgo Inminente: Descuento / Remate,Redistribuido a POS Alto Tráfico,Sin Merma,0,0.0
REG-012730,LOT-2025-7924,POS-009,Farmacia/Medicamentos,Ibuprofeno 400mg Tab,67,0.25,0.8,2026-06-11,2027-07-01,286,9.04,7.4,Desviación Menor,2.7,0.182,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012731,LOT-2025-2973,POS-005,Farmacia/Medicamentos,Omeprazol 20mg Cap,36,0.48,1.48,2026-07-03,2026-12-25,98,8.41,4.3,Optima,4.8,0.307,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012732,LOT-2025-6669,POS-007,Consumo Masivo,Leche Entera Larga Vida 1L,274,0.65,0.93,2026-03-13,2026-11-20,63,10.83,25.3,Desviación Menor,5.1,0.325,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012733,LOT-2025-2298,POS-024,Farmacia/Medicamentos,Amoxicilina 500mg Cap,77,0.84,2.21,2025-04-26,2026-10-28,40,11.3,6.8,Optima,6.0,0.382,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012734,LOT-2025-9073,POS-021,Agroquímicos,Mancozeb 80% WP 1Kg,208,2.74,6.21,2026-02-23,2027-01-25,129,7.79,26.7,Optima,4.7,0.299,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012735,LOT-2025-7819,POS-022,Agroquímicos,Fertilizante Foliar 1L,171,2.16,4.94,2026-02-22,2026-10-22,34,11.06,15.4,Desviación Menor,2.7,0.18,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012736,LOT-2025-2611,POS-015,Consumo Masivo,Snack Papas Fritas 150g,167,0.39,0.83,2026-05-26,2026-10-16,28,8.52,19.6,Optima,0.6,0.055,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012737,LOT-2025-2755,POS-009,Agroquímicos,Mancozeb 80% WP 1Kg,294,2.9,6.14,2025-12-28,2026-12-05,78,0.12,2261.5,Optima,0.8,0.07,Alerta Temprana: Redistribución Sugerida,Redistribuido a POS Alto Tráfico,Sin Merma,0,0.0
REG-012738,LOT-2025-8131,POS-007,Farmacia/Medicamentos,Amoxicilina 500mg Cap,261,0.77,2.18,2025-09-22,2026-10-01,13,13.34,19.6,Optima,3.6,0.239,Riesgo Inminente: Descuento / Remate,Promoción Aplicada,Sin Merma,0,0.0
REG-012739,LOT-2025-4216,POS-002,Farmacia/Medicamentos,Ibuprofeno 400mg Tab,280,0.25,0.81,2025-03-10,2026-09-24,6,9.41,29.7,Optima,0.6,0.057,Riesgo Inminente: Descuento / Remate,Sin Acción,Merma Parcial,126,31.5
REG-012740,LOT-2025-6837,POS-003,Agroquímicos,Fertilizante Foliar 1L,296,2.18,5.0,2026-01-20,2027-10-11,388,13.61,21.7,Optima,1.4,0.103,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012741,LOT-2025-5678,POS-008,Consumo Masivo,Galletas Integrales 200g,141,0.52,1.1,2026-08-02,2026-12-25,98,6.8,20.7,Optima,1.8,0.125,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012742,LOT-2025-5586,POS-014,Consumo Masivo,Bebida Energizante 500ml,77,0.73,1.51,2025-10-24,2026-11-29,72,8.94,8.6,Optima,5.5,0.349,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012743,LOT-2025-3828,POS-014,Farmacia/Medicamentos,Omeprazol 20mg Cap,117,0.52,1.5,2026-06-29,2027-03-08,171,12.95,9.0,Optima,2.6,0.177,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012744,LOT-2025-1242,POS-006,Farmacia/Medicamentos,Omeprazol 20mg Cap,19,0.48,1.47,2026-05-09,2027-06-18,273,10.98,1.7,Optima,3.0,0.197,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012745,LOT-2025-3066,POS-006,Farmacia/Medicamentos,Amoxicilina 500mg Cap,172,0.77,2.23,2025-12-09,2026-09-25,7,5.38,31.9,Optima,4.6,0.296,Riesgo Inminente: Descuento / Remate,Promoción Aplicada,Sin Merma,0,0.0
REG-012746,LOT-2025-7550,POS-019,Consumo Masivo,Leche Entera Larga Vida 1L,225,0.63,0.94,2026-06-01,2026-10-22,34,13.76,16.3,Optima,3.0,0.2,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-012747,LOT-2025-5849,POS-017,Farmacia/Medicamentos,Amoxicilina 500mg Cap,247,0.77,2.2,2026-04-25,2026-11-25,68,1.66,147.9,Optima,0.4,0.045,Alerta Temprana: Redistribución Sugerida,Promoción Aplicada,Sin Merma,0,0.0
REG-012748,LOT-2025-9195,POS-006,Consumo Masivo,Leche Entera Larga Vida 1L,216,0.64,0.96,2025-05-17,2026-10-18,30,4.27,50.5,Optima,1.9,0.136,Alerta Temprana: Redistribución Sugerida,Promoción Aplicada,Sin Merma,0,0.0
